Time_s,R0,R1,C1,R2,C2
10520.35693,0.0016812177384834797,0.004962435476966959,16348.564523033041,0.0027812177384834796,402.448226151652
10521.35719,0.0016812860421344593,0.004962572084268918,16348.427915731081,0.002781286042134459,402.44139578655404
10522.36697,0.0016813549958671749,0.00496270999173435,16348.29000826565,0.002781354995867175,402.4345004132825
10523.36699,0.0016814232831295394,0.004962846566259079,16348.153433740921,0.0027814232831295392,402.42767168704603
10524.37696,0.0016814922498365754,0.00496298449967315,16348.01550032685,0.002781492249836575,402.4207750163425
10525.37708,0.0016815605439275294,0.004963121087855058,16347.87891214494,0.002781560543927529,402.41394560724706
10526.37837,0.0016816289179129825,0.004963257835825965,16347.742164174035,0.0027816289179129826,402.40710820870174
10527.38824,0.001681697877791429,0.004963395755582857,16347.604244417142,0.0027816978777914286,402.4002122208571
10528.38825,0.0016817661643709343,0.0049635323287418685,16347.467671258131,0.002781766164370934,402.3933835629066
10529.39825,0.0016818351331265471,0.004963670266253094,16347.329733746905,0.002781835133126547,402.38648668734527
10530.39951,0.0016819035050634234,0.004963807010126846,16347.192989873154,0.002781903505063423,402.37964949365767
10531.40075,0.0016819718756345818,0.004963943751269163,16347.056248730836,0.0027819718756345816,402.37281243654184
10532.40077,0.001682040162896946,0.004964080325793892,16346.919674206109,0.002782040162896946,402.3659837103054
10533.40331,0.00168210862223977,0.00496421724447954,16346.78275552046,0.00278210862223977,402.359137776023
10534.4133,0.0016821775903125239,0.004964355180625048,16346.644819374953,0.002782177590312524,402.3522409687476
10535.41331,0.0016822458768920292,0.004964491753784058,16346.50824621594,0.002782245876892029,402.3454123107971
10536.42337,0.001682314849744796,0.004964629699489592,16346.370300510407,0.002782314849744796,402.3385150255204
10537.42337,0.0016823831356414425,0.004964766271282885,16346.233728717114,0.0027823831356414423,402.3316864358557
10538.42338,0.0016824514222209478,0.004964902844441896,16346.097155558104,0.002782451422220948,402.3248577779052
10539.42465,0.0016825197948406832,0.004965039589681366,16345.960410318634,0.002782519794840683,402.31802051593166
10540.42465,0.0016825880807373296,0.004965176161474659,16345.82383852534,0.0027825880807373295,402.31119192626704
10541.42475,0.0016826563734625656,0.004965312746925131,16345.68725307487,0.0027826563734625652,402.3043626537434
10542.4248,0.001682724662773507,0.004965449325547014,16345.550674452987,0.002782724662773507,402.2975337226493
10543.42481,0.0016827929493530122,0.004965585898706024,16345.414101293976,0.002782792949353012,402.2907050646988
10544.4249,0.0016828612413953895,0.004965722482790778,16345.27751720922,0.002782861241395389,402.283875860461
10545.43463,0.0016829301917138102,0.00496586038342762,16345.13961657238,0.00278293019171381,402.27698082861895
10546.43485,0.0016829984926333538,0.004965996985266708,16345.003014733293,0.002782998492633354,402.2701507366646
10547.44466,0.0016830674484146465,0.004966134896829293,16344.865103170707,0.0027830674484146463,402.26325515853534
10548.44602,0.0016831358271801123,0.004966271654360224,16344.728345639774,0.002783135827180112,402.2564172819888
10549.44605,0.0016832041151253357,0.004966408230250671,16344.591769749328,0.0027832041151253355,402.24958848746644
10550.44616,0.0016832724085334306,0.004966544817066861,16344.45518293314,0.0027832724085334304,402.2427591466569
10551.45606,0.001683341370460454,0.004966682740920908,16344.317259079093,0.002783341370460454,402.2358629539546
10552.45728,0.0016834097396658944,0.004966819479331789,16344.180520668211,0.002783409739665894,402.22902603341055
10553.45733,0.0016834780289768357,0.004966956057953671,16344.043942046328,0.0027834780289768355,402.22219710231644
10554.45739,0.0016835463189706357,0.004967092637941271,16343.907362058728,0.0027835463189706355,402.2153681029364
10555.46731,0.001683615282263377,0.004967230564526754,16343.769435473247,0.002783615282263377,402.20847177366227
10556.46739,0.0016836835736228951,0.0049673671472457905,16343.63285275421,0.002783683573622895,402.20164263771045
10557.46745,0.0016837518636166953,0.0049675037272333905,16343.49627276661,0.002783751863616695,402.19481363833046
10558.47725,0.001683820818715129,0.004967641637430258,16343.358362569741,0.002783820818715129,402.18791812848707
10559.48724,0.001683889786787883,0.004967779573575765,16343.220426424234,0.0027838897867878826,402.1810213212117
10560.48736,0.001683958080878837,0.004967916161757673,16343.083838242326,0.0027839580808788366,402.17419191211627
10561.48737,0.0016840263674583423,0.0049680527349166845,16342.947265083316,0.002784026367458342,402.16736325416576
10562.48743,0.0016840946574521426,0.0049681893149042845,16342.810685095716,0.002784094657452142,402.1605342547857
10563.48877,0.0016841630348518907,0.004968326069703781,16342.67393029622,0.0027841630348518906,402.1536965148109
10564.49001,0.0016842314054230489,0.004968462810846098,16342.537189153902,0.0027842314054230487,402.1468594576951
10565.49128,0.001684299778042784,0.004968599556085568,16342.400443914432,0.002784299778042784,402.1400221957216
10566.49204,0.0016843681158367119,0.004968736231673423,16342.263768326577,0.0027843681158367115,402.1331884163288
10567.49248,0.0016844364317791529,0.004968872863558306,16342.127136441693,0.0027844364317791527,402.1263568220847
10568.49255,0.001684504722455812,0.004969009444911624,16341.990555088376,0.002784504722455812,402.11952775441875
10569.50235,0.0016845736775542458,0.004969147355108491,16341.852644891509,0.0027845736775542456,402.1126322445754
10570.50264,0.0016846419832538021,0.0049692839665076045,16341.716033492396,0.002784641983253802,402.1058016746198
