Step_Time_s,Current_A,Voltage_V
11916.11681,0.049992431,3.25914216
11921.11931,0.049992431,3.259449959
11926.12481,0.049988911,3.25914216
11931.12561,0.049992431,3.25914216
11936.13179,0.049992431,3.259449959
11941.13513,0.049988911,3.25914216
11946.1374,0.049995948,3.259757757
11951.14459,0.049992431,3.259449959
11956.1528,0.049995948,3.259449959
11961.15401,0.049988911,3.259449959
11966.1563,0.049992431,3.259449959
11971.15767,0.049988911,3.259449959
11976.16382,0.049992431,3.259449959
11981.1691,0.049992431,3.259757757
11986.16941,0.049988911,3.259449959
11991.17758,0.049995948,3.259757757
11996.18205,0.049988911,3.259757757
12001.1844,0.049988911,3.259757757
12006.19342,0.049992431,3.260065556
12011.19762,0.049995948,3.259757757
12016.20502,0.049992431,3.260065556
12021.2133,0.049992431,3.260065556
12026.22041,0.049992431,3.260065556
12031.22762,0.049992431,3.260065556
12036.23602,0.050006509,3.260373354
12041.24272,0.049995948,3.260373354
12046.24338,0.049988911,3.260065556
12051.25167,0.049988911,3.260065556
12056.25401,0.049992431,3.260065556
12061.25412,0.049992431,3.260065556
12066.26236,0.049992431,3.260065556
12071.26865,0.049988911,3.260373354
12076.26984,0.049988911,3.260373354
12081.27211,0.050002988,3.260373354
12086.28138,0.049992431,3.260373354
12091.28165,0.049992431,3.260373354
12096.29028,0.049988911,3.260373354
12101.29911,0.049992431,3.260373354
12106.30649,0.049992431,3.260988712
12111.31372,0.049988911,3.260373354
12116.32299,0.049988911,3.260680914
12121.32407,0.049988911,3.260373354
12126.32859,0.049992431,3.260680914
12131.33273,0.049992431,3.260680914
12136.33386,0.049992431,3.260680914
12141.33511,0.049978353,3.260680914
12146.34337,0.049992431,3.260988712
12151.35258,0.049992431,3.260680914
12156.35991,0.049992431,3.260988712
12161.3691,0.049992431,3.260988712
12166.37635,0.049992431,3.260988712
12171.38273,0.049992431,3.260680914
12176.38304,0.049999468,3.260988712
12181.38411,0.049992431,3.260680914
12186.39336,0.049992431,3.260988712
12191.40258,0.049992431,3.260988712
12196.40503,0.049992431,3.261296511
12201.41412,0.049992431,3.261296511
12206.42141,0.049992431,3.261296511
12211.4279,0.049988911,3.260988712
12216.42791,0.049992431,3.260988712
12221.43216,0.049992431,3.260988712
12226.44148,0.049992431,3.261296511
12231.44281,0.049988911,3.261296511
12236.44786,0.049988911,3.261296511
12241.45313,0.049988911,3.261296511
12246.46053,0.049992431,3.261296511
12251.46872,0.049988911,3.261296511
12256.4759,0.049992431,3.261604309
12261.48012,0.049992431,3.261604309
12266.48231,0.049992431,3.261296511
12271.48468,0.049988911,3.261296511
12276.49007,0.049992431,3.261912107
12281.49908,0.049988911,3.261604309
12286.50268,0.049988911,3.261604309
12291.51062,0.049988911,3.261604309
12296.51483,0.049992431,3.261604309
12301.52119,0.049995948,3.261912107
12306.52557,0.049992431,3.261604309
12311.52762,0.049992431,3.261912107
12316.52987,0.049992431,3.261912107
12321.53323,0.049992431,3.261912107
12326.53466,0.049992431,3.261912107
12331.54261,0.049992431,3.261912107
12336.54989,0.049978353,3.261912107
12341.55509,0.049992431,3.261912107
12346.55844,0.049992431,3.262219906
12351.56561,0.049992431,3.262219906
12356.57286,0.049995948,3.262527704
12361.57921,0.049992431,3.262219906
12366.58247,0.049992431,3.262527704
12371.58661,0.049992431,3.262219906
12376.59287,0.049992431,3.262219906
12381.59411,0.049995948,3.262219906
12386.59536,0.049992431,3.262527704
12391.60463,0.049992431,3.262527704
12396.61086,0.049992431,3.262219906
12401.61536,0.049995948,3.262527704
12406.61836,0.049992431,3.262527704
12411.62562,0.049988911,3.262527704
12416.62702,0.049988911,3.262527704
12421.63221,0.049992431,3.262527704
12426.64057,0.049992431,3.262835503
12431.64265,0.049992431,3.262835503
12436.64499,0.049992431,3.262835503
12441.6461,0.049992431,3.262527704
12446.64735,0.049992431,3.262527704
12451.65661,0.049992431,3.262835503
12456.65819,0.04998539,3.262835503
12461.65918,0.049995948,3.263143301
12466.66436,0.049992431,3.262835503
12471.66581,0.049988911,3.262835503
12476.67396,0.049992431,3.262835503
12481.67912,0.049978353,3.263143301
12486.68537,0.049992431,3.263143301
12491.68876,0.049992431,3.263143301
12496.68886,0.049995948,3.263143301
12501.6901,0.049992431,3.263143301
12506.69136,0.049988911,3.263143301
12511.69876,0.049992431,3.263143301
12516.70487,0.049992431,3.263143301
12521.71311,0.049988911,3.263143301
12526.72137,0.049992431,3.263451099
12531.73075,0.049995948,3.263451099
12536.73485,0.049992431,3.263451099
12541.74015,0.049992431,3.263451099
12546.74741,0.049992431,3.263143301
12551.74875,0.049992431,3.263758659
12556.75388,0.049995948,3.263758659
12561.75517,0.049988911,3.263451099
12566.75646,0.049992431,3.263451099
12571.75674,0.049992431,3.263758659
12576.75781,0.049988911,3.263758659
12581.76213,0.049988911,3.263758659
12586.76251,0.049999468,3.263758659
12591.76261,0.049992431,3.264066458
12596.76785,0.049992431,3.263758659
12601.77318,0.049999468,3.264066458
12606.77462,0.049995948,3.264066458
12611.78163,0.049992431,3.264066458
12616.78799,0.049992431,3.264066458
12621.79215,0.049992431,3.264066458
12626.79547,0.049988911,3.264066458
12631.79872,0.049992431,3.264066458
12636.80782,0.049992431,3.264066458
12641.81106,0.049981873,3.264066458
12646.81736,0.049992431,3.264066458
12651.8266,0.049995948,3.264066458
12656.83484,0.049995948,3.264066458
12661.8404,0.049992431,3.264066458
12666.84435,0.049992431,3.264066458
12671.84756,0.049988911,3.264066458
12676.85486,0.049995948,3.264374256
12681.86361,0.049992431,3.264066458
12686.86535,0.049992431,3.264374256
12691.87463,0.049995948,3.264374256
12696.87698,0.049995948,3.264374256
12701.8772,0.049995948,3.264682055
12706.87835,0.049992431,3.264374256
12711.88183,0.049992431,3.264374256
12716.88682,0.049992431,3.264374256
12721.88711,0.049992431,3.264682055
12726.89435,0.049992431,3.264682055
12731.90259,0.049992431,3.264682055
12736.90993,0.049988911,3.264374256
12741.91712,0.049988911,3.264682055
12746.91835,0.049988911,3.264374256
12751.92761,0.049992431,3.264682055
12756.93796,0.049992431,3.264682055
12761.94122,0.049992431,3.264989853
12766.95056,0.049992431,3.264989853
12771.95464,0.049974833,3.264682055
12776.95492,0.049992431,3.264989853
12781.96112,0.049988911,3.264989853
12786.96133,0.049995948,3.265297651
12791.96861,0.049995948,3.265297651
12796.96897,0.049992431,3.265297651
12801.9771,0.049995948,3.265297651
12806.98635,0.049992431,3.265297651
12811.98745,0.049992431,3.265297651
12816.99101,0.049992431,3.26560545
12821.99611,0.049992431,3.265297651
12826.99639,0.049988911,3.26560545
12832.00075,0.049992431,3.265297651
12837.00785,0.049988911,3.26560545
12842.01306,0.049988911,3.265297651
12847.01639,0.049995948,3.26560545
12852.01985,0.049992431,3.26560545
12857.02685,0.049992431,3.265297651
12862.03009,0.049992431,3.26560545
12867.0394,0.049992431,3.26560545
12872.04184,0.049992431,3.26560545
12877.04985,0.049995948,3.26560545
12882.05811,0.049995948,3.265913248
12887.06639,0.049988911,3.26560545
12892.07375,0.049974833,3.265913248
12897.07799,0.049992431,3.26560545
12902.0801,0.049974833,3.26560545
12907.08254,0.049992431,3.266221046
12912.09264,0.049995948,3.265913248
12917.10186,0.049992431,3.265913248
12922.10409,0.049992431,3.265913248
12927.10755,0.049992431,3.266221046
12932.11471,0.049992431,3.265913248
12937.11999,0.049995948,3.266221046
12942.12709,0.049995948,3.266221046
12947.13033,0.049995948,3.266221046
12952.13759,0.049988911,3.266221046
12957.14685,0.049992431,3.266221046
12962.15219,0.049992431,3.266221046
12967.16053,0.049992431,3.266221046
12972.16159,0.049992431,3.266528845
12977.1648,0.049992431,3.266528845
12982.1721,0.049995948,3.266528845
12987.17648,0.049995948,3.266528845
12992.17759,0.049992431,3.266528845
12997.18184,0.049992431,3.266528845
13002.18606,0.049992431,3.266528845
13007.18842,0.049992431,3.266528845
13012.19069,0.049992431,3.266836643
13017.19481,0.049992431,3.266528845
13022.20014,0.049995948,3.266528845
13027.20634,0.049992431,3.266836643
13032.21572,0.049992431,3.266528845
13037.21985,0.049992431,3.266836643
13042.22009,0.049992431,3.266836643
13047.22134,0.049992431,3.266836643
13052.22359,0.049992431,3.266528845
13057.22991,0.049995948,3.267144203
13062.23647,0.049992431,3.266836643
13067.24434,0.049992431,3.266836643
13072.24459,0.049988911,3.266836643
13077.25376,0.049999468,3.267144203
13082.25924,0.049988911,3.267144203
13087.26534,0.049992431,3.267144203
13092.26768,0.049992431,3.267144203
13097.27681,0.049992431,3.267144203
13102.27813,0.049992431,3.267452002
13107.28244,0.049992431,3.267144203
13112.28555,0.049992431,3.267452002
13117.28825,0.049988911,3.267144203
13122.29313,0.049992431,3.267452002
13127.30134,0.049988911,3.267452002
13132.30259,0.049992431,3.2677598
13137.30817,0.049992431,3.2677598
13142.3121,0.049992431,3.267452002
13147.31934,0.049988911,3.267452002
13152.32476,0.049995948,3.2677598
13157.32724,0.049992431,3.268067598
13162.3301,0.049995948,3.2677598
13167.33734,0.049992431,3.2677598
13172.34159,0.049992431,3.2677598
13177.34982,0.049995948,3.268067598
13182.35909,0.049992431,3.2677598
13187.36734,0.049995948,3.2677598
13192.37267,0.049995948,3.2677598
13197.37583,0.049992431,3.268067598
13202.3801,0.049988911,3.268067598
13207.38545,0.049995948,3.268375397
13212.38959,0.049995948,3.268067598
13217.38996,0.049992431,3.268067598
13222.39406,0.049992431,3.268067598
13227.39443,0.049988911,3.268067598
13232.39665,0.049988911,3.268067598
13237.40583,0.049988911,3.268067598
13242.41408,0.04998539,3.2677598
13247.41529,0.049995948,3.268375397
13252.41761,0.049995948,3.268375397
13257.42304,0.049992431,3.268067598
13262.42409,0.049988911,3.268375397
13267.43337,0.049995948,3.268683195
13272.43659,0.049995948,3.268683195
13277.44187,0.049995948,3.268375397
13282.45008,0.049992431,3.268683195
13287.45435,0.049995948,3.268683195
13292.4626,0.049992431,3.268683195
13297.47085,0.049988911,3.268683195
13302.47908,0.049992431,3.268683195
13307.48472,0.049995948,3.268683195
13312.49258,0.049995948,3.268683195
13317.49483,0.04998539,3.268683195
13322.4971,0.049992431,3.268683195
13327.50663,0.049992431,3.268683195
13332.50858,0.049988911,3.268990993
13337.51785,0.04998539,3.268990993
13342.52399,0.049995948,3.268990993
13347.53041,0.049992431,3.268990993
13352.53458,0.049992431,3.268990993
13357.53495,0.049992431,3.268990993
13362.53611,0.049988911,3.268990993
13367.53935,0.049992431,3.268990993
13372.54158,0.049992431,3.268990993
13377.54183,0.049992431,3.268990993
13382.55037,0.049992431,3.268990993
13387.55438,0.049992431,3.269298792
13392.56357,0.049992431,3.268990993
13397.56484,0.049992431,3.268990993
13402.5682,0.049992431,3.269298792
13407.56833,0.049988911,3.269298792
13412.56959,0.049988911,3.269298792
13417.57096,0.049995948,3.269298792
13422.57508,0.049992431,3.269298792
13427.58432,0.049992431,3.269298792
13432.58653,0.049992431,3.269298792
13437.58994,0.049995948,3.269298792
13442.59313,0.049992431,3.26960659
13447.60233,0.049992431,3.269298792
13452.60578,0.049992431,3.26960659
13457.60686,0.049992431,3.269298792
13462.61208,0.049988911,3.269298792
13467.61947,0.049992431,3.26960659
13472.62458,0.049992431,3.269914389
13477.62683,0.049992431,3.269914389
13482.62722,0.049992431,3.26960659
13487.63268,0.049992431,3.26960659
13492.64157,0.049992431,3.26960659
13497.64983,0.049988911,3.269914389
13502.65609,0.049992431,3.269914389
13507.66149,0.049995948,3.270221949
13512.66457,0.049995948,3.270221949
13517.66579,0.049992431,3.269914389
13522.67216,0.049992431,3.270221949
13527.67737,0.049988911,3.270221949
13532.68658,0.049988911,3.269914389
13537.68879,0.049995948,3.270529747
13542.69707,0.049992431,3.270529747
13547.70532,0.049992431,3.270529747
13552.71289,0.049992431,3.270529747
13557.71882,0.049992431,3.270221949
13562.72638,0.049992431,3.270529747
13567.73033,0.049992431,3.270529747
13572.73868,0.049988911,3.270529747
13577.74284,0.049992431,3.270529747
13582.74622,0.049988911,3.270529747
13587.75334,0.049988911,3.270221949
13592.75556,0.049992431,3.270529747
13597.75782,0.049988911,3.270837545
13602.76744,0.049992431,3.270837545
13607.77429,0.049992431,3.270837545
13612.78357,0.049988911,3.270837545
13617.79283,0.049992431,3.270837545
13622.80138,0.049988911,3.270837545
13627.80429,0.049988911,3.270837545
13632.81264,0.049988911,3.270529747
13637.81883,0.049988911,3.270837545
13642.82226,0.049992431,3.270837545
13647.82739,0.049995948,3.271145344
13652.82865,0.049992431,3.271145344
13657.832,0.049995948,3.271145344
13662.83408,0.049992431,3.271453142
13667.83445,0.049992431,3.271145344
13672.84257,0.049988911,3.270837545
13677.84488,0.049992431,3.271145344
13682.84512,0.049988911,3.271453142
13687.84729,0.049988911,3.271145344
13692.85258,0.049988911,3.271145344
13697.85943,0.049992431,3.271453142
13702.86729,0.049988911,3.271453142
13707.87344,0.049988911,3.271453142
13712.87666,0.049995948,3.271453142
13717.88106,0.049995948,3.271760941
13722.88206,0.049992431,3.271453142
13727.88532,0.049992431,3.271760941
13732.89068,0.049988911,3.271453142
13737.89482,0.049988911,3.271760941
13742.90408,0.049988911,3.271760941
13747.90935,0.049992431,3.271760941
13752.91478,0.049992431,3.271760941
13757.91578,0.049992431,3.272068739
13762.92008,0.049988911,3.271760941
13767.92422,0.049988911,3.271760941
13772.92557,0.049992431,3.272068739
13777.92578,0.049992431,3.272068739
13782.92707,0.049988911,3.272068739
13787.93145,0.049992431,3.272068739
13792.93959,0.049992431,3.272068739
13797.94716,0.049992431,3.272068739
13802.95408,0.049988911,3.272068739
13807.9556,0.049988911,3.272376537
13812.95757,0.049992431,3.272068739
13817.96695,0.049995948,3.272376537
13822.97612,0.049988911,3.272068739
13827.98446,0.049974833,3.272376537
13832.98556,0.049995948,3.272376537
13837.98583,0.049992431,3.272376537
13842.98718,0.049974833,3.272376537
13847.98888,0.049992431,3.272376537
13852.99759,0.049995948,3.272376537
13858.00385,0.049992431,3.272684336
13863.00731,0.049992431,3.272376537
13868.01045,0.049992431,3.272376537
13873.01056,0.049988911,3.272684336
13878.01582,0.049992431,3.272684336
13883.02529,0.049995948,3.272992134
13888.03433,0.049992431,3.272684336
13893.04157,0.049995948,3.272684336
13898.05021,0.049992431,3.272992134
13903.05721,0.049992431,3.272992134
13908.05931,0.049992431,3.272992134
13913.06458,0.049992431,3.272992134
13918.06478,0.049992431,3.272992134
13923.07121,0.049992431,3.273299932
13928.07133,0.049988911,3.272992134
13933.07357,0.049992431,3.272992134
13938.07983,0.049988911,3.272992134
13943.08421,0.049978353,3.272992134
13948.08732,0.049992431,3.273299932
13953.09656,0.049999468,3.273607492
13958.10195,0.049992431,3.273299932
13963.11011,0.049988911,3.273299932
13968.11429,0.049992431,3.273299932
13973.11964,0.049992431,3.273299932
13978.125,0.049992431,3.273607492
13983.13113,0.049967796,3.273607492
13988.13731,0.049992431,3.273299932
13993.14066,0.049988911,3.273299932
13998.14297,0.049992431,3.273607492
14003.14607,0.049992431,3.273607492
14008.15441,0.049992431,3.273299932
14013.15954,0.049988911,3.273607492
14018.16717,0.049988911,3.273607492
14023.17703,0.049988911,3.273607492
14028.17731,0.049988911,3.273915291
14033.18253,0.049992431,3.273915291
14038.1899,0.049988911,3.273607492
14043.19807,0.049988911,3.273915291
14048.20132,0.049999468,3.273915291
14053.20972,0.049992431,3.273915291
14058.21883,0.049988911,3.273915291
14063.22606,0.049988911,3.273607492
14068.23028,0.049995948,3.273915291
14073.23399,0.049995948,3.273915291
14078.23595,0.049988911,3.273915291
14083.23706,0.049992431,3.273915291
14088.24436,0.049992431,3.274223089
14093.24679,0.049988911,3.274223089
14098.25262,0.049992431,3.274223089
14103.26105,0.049988911,3.274223089
14108.27033,0.049995948,3.274223089
14113.2777,0.049988911,3.274223089
14118.28281,0.049988911,3.274530888
14123.28306,0.049992431,3.274530888
14128.28931,0.049992431,3.274530888
14133.28986,0.049992431,3.274223089
14138.29381,0.049992431,3.274838686
14143.29418,0.049988911,3.274223089
14148.30048,0.049974833,3.274530888
14153.30465,0.049988911,3.274530888
14158.30882,0.049992431,3.274530888
14163.31406,0.049988911,3.274838686
14168.32222,0.049992431,3.274838686
14173.32956,0.049995948,3.275146484
14178.33381,0.049988911,3.274838686
14183.33406,0.049992431,3.274838686
14188.3426,0.050002988,3.274838686
14193.34366,0.049988911,3.274838686
14198.34881,0.049988911,3.275146484
14203.35606,0.049992431,3.275146484
14208.35832,0.049992431,3.274838686
14213.36355,0.049995948,3.275146484
14218.3668,0.049995948,3.275146484
14223.37197,0.049995948,3.275146484
14228.3736,0.049981873,3.275146484
14233.37656,0.049992431,3.275454283
14238.37691,0.049988911,3.275146484
14243.38428,0.049988911,3.275146484
14248.38531,0.050006509,3.275454283
14253.38758,0.049988911,3.275146484
14258.39079,0.049988911,3.275454283
14263.39505,0.049992431,3.275454283
14268.39931,0.049988911,3.275146484
14273.40652,0.049988911,3.275762081
14278.41179,0.049995948,3.275454283
14283.41208,0.049992431,3.275454283
14288.41451,0.049988911,3.275454283
14293.42051,0.049992431,3.275762081
14298.43084,0.049992431,3.275454283
14303.43207,0.049988911,3.275762081
14308.4323,0.049992431,3.275762081
14313.43855,0.049992431,3.275762081
14318.44259,0.049988911,3.275762081
14323.44905,0.049992431,3.275762081
14328.4583,0.049992431,3.275762081
14333.4666,0.049988911,3.275762081
14338.47715,0.049988911,3.27606988
14343.48209,0.049988911,3.27606988
14348.4873,0.049988911,3.27606988
14353.49356,0.049992431,3.27606988
14358.49607,0.049988911,3.27606988
14363.49707,0.049988911,3.27606988
14368.4983,0.049995948,3.276377678
14373.50264,0.049988911,3.27606988
14378.50491,0.049988911,3.276377678
14383.50705,0.049995948,3.27606988
14388.51137,0.049988911,3.276377678
14393.51395,0.049992431,3.276377678
14398.51581,0.049995948,3.276685238
14403.52004,0.049992431,3.276685238
14408.52434,0.049992431,3.276377678
14413.53155,0.04998539,3.276377678
14418.54081,0.049992431,3.276685238
14423.54302,0.049988911,3.276685238
14428.54644,0.049992431,3.276377678
14433.55668,0.049992431,3.276685238
14438.5578,0.049992431,3.276993036
14443.56705,0.049992431,3.276685238
14448.57227,0.049992431,3.276685238
14453.57563,0.049992431,3.276685238
14458.5818,0.049988911,3.276685238
14463.58906,0.049992431,3.276685238
14468.59657,0.049992431,3.276685238
14473.60558,0.049995948,3.276993036
14478.6108,0.049995948,3.276993036
14483.61309,0.049988911,3.276685238
14488.61755,0.049992431,3.276685238
14493.62055,0.049992431,3.276993036
14498.62185,0.049988911,3.276993036
14503.62206,0.049992431,3.276993036
14508.62466,0.049992431,3.277300835
14513.63151,0.049992431,3.277300835
14518.63377,0.049992431,3.277300835
14523.63945,0.049988911,3.277300835
14528.64338,0.049992431,3.277300835
14533.64555,0.049992431,3.277300835
14538.6548,0.049992431,3.277608633
14543.66308,0.049992431,3.277608633
14548.66331,0.049988911,3.277608633
14553.66573,0.049992431,3.277300835
14558.6748,0.049992431,3.277608633
14563.68057,0.049992431,3.277916431
14568.6824,0.049988911,3.277608633
14573.68754,0.049992431,3.277608633
14578.69078,0.049988911,3.277608633
14583.69757,0.049992431,3.277916431
14588.70128,0.049988911,3.277608633
14593.70252,0.049992431,3.277916431
14598.7058,0.049988911,3.277608633
14603.71413,0.049995948,3.277916431
14608.7143,0.049988911,3.277916431
14613.72255,0.049992431,3.277916431
14618.72675,0.049992431,3.277916431
14623.72703,0.049995948,3.27822423
14628.73342,0.049992431,3.27822423
14633.73564,0.050002988,3.27822423
14638.74493,0.049988911,3.27822423
14643.74504,0.049988911,3.277916431
14648.75033,0.049988911,3.27822423
14653.75354,0.049974833,3.277916431
14658.75804,0.049992431,3.27822423
14663.76304,0.049992431,3.27822423
14668.77129,0.049995948,3.278532028
14673.77859,0.049992431,3.278532028
14678.78506,0.049988911,3.27822423
14683.78903,0.049995948,3.278532028
14688.79529,0.049988911,3.278532028
14693.79969,0.049992431,3.278839827
14698.8029,0.049995948,3.278532028
14703.81004,0.049988911,3.278532028
14708.81529,0.049992431,3.278532028
14713.81653,0.049988911,3.278532028
14718.82285,0.049992431,3.278839827
14723.82806,0.049988911,3.278839827
14728.82969,0.049992431,3.278839827
14733.83968,0.049992431,3.278839827
14738.84387,0.049992431,3.278839827
14743.84604,0.049992431,3.278839827
14748.85429,0.049992431,3.279147625
14753.86059,0.049992431,3.278839827
14758.86282,0.049992431,3.278839827
14763.86505,0.049992431,3.278839827
14768.8743,0.04998539,3.279147625
14773.87779,0.049988911,3.278839827
14778.88098,0.049992431,3.278839827
14783.88805,0.049992431,3.279147625
14788.88927,0.049995948,3.279147625
14793.89046,0.049992431,3.278839827
14798.89983,0.04998539,3.279147625
14803.90605,0.049992431,3.279147625
14808.91534,0.049995948,3.279455423
14813.92054,0.049988911,3.279147625
14818.92779,0.049992431,3.279147625
14823.93104,0.049988911,3.279147625
14828.93351,0.049999468,3.279763222
14833.93752,0.049992431,3.279147625
14838.93778,0.049995948,3.279455423
14843.94704,0.049992431,3.279455423
14848.94947,0.049992431,3.279763222
14853.95454,0.049995948,3.279763222
14858.95678,0.049974833,3.279455423
14863.96015,0.049988911,3.279147625
14868.96228,0.049995948,3.280070782
14873.97163,0.049992431,3.279763222
14878.981,0.049992431,3.279763222
14883.98504,0.049992431,3.280070782
14888.99029,0.049995948,3.280070782
14893.9987,0.049992431,3.280070782
14899.0028,0.049988911,3.280070782
14904.01101,0.049992431,3.280070782
14909.01327,0.049992431,3.280070782
14914.01854,0.049988911,3.280070782
14919.02178,0.049988911,3.280070782
14924.0263,0.049992431,3.280070782
14929.03238,0.049988911,3.280070782
14934.03453,0.049992431,3.28037858
14939.04397,0.049992431,3.28037858
14944.05021,0.049988911,3.280070782
14949.05225,0.049992431,3.28037858
14954.05671,0.049988911,3.28037858
14959.05695,0.049992431,3.28037858
14964.063,0.049992431,3.28037858
14969.0633,0.049995948,3.280994177
14974.07165,0.049992431,3.280070782
14979.07401,0.049992431,3.28037858
14984.08303,0.049992431,3.28037858
14989.08328,0.049988911,3.28037858
14994.08654,0.049988911,3.280686378
14999.09012,0.049995948,3.280686378
15004.098,0.049992431,3.280686378
15009.10629,0.049988911,3.280686378
15014.10777,0.049988911,3.280994177
15019.11195,0.049992431,3.280686378
15024.11909,0.049988911,3.280994177
15029.11934,0.049992431,3.280994177
15034.12152,0.049995948,3.280994177
15039.12974,0.049988911,3.280686378
15044.1381,0.049988911,3.280994177
15049.14428,0.049992431,3.280994177
15054.14469,0.049988911,3.280686378
15059.15378,0.049988911,3.281301975
15064.15604,0.049974833,3.280994177
15069.1583,0.049992431,3.281301975
15074.16677,0.049995948,3.280994177
15079.16778,0.049992431,3.281301975
15084.17723,0.049995948,3.281609774
15089.17943,0.049992431,3.281301975
15094.18268,0.049992431,3.281301975
15099.18479,0.049988911,3.281301975
15104.19405,0.049995948,3.281301975
15109.20347,0.049992431,3.281301975
15114.20667,0.049992431,3.281301975
15119.20679,0.049992431,3.281301975
15124.21324,0.049992431,3.281301975
15129.21734,0.049988911,3.281609774
15134.22661,0.049992431,3.281917572
15139.22776,0.049992431,3.281301975
15144.22801,0.049988911,3.281609774
15149.23149,0.049992431,3.281917572
15154.23753,0.049995948,3.281917572
15159.24178,0.049995948,3.281609774
15164.24614,0.049992431,3.281609774
15169.25424,0.049988911,3.281917572
15174.26256,0.049988911,3.281917572
15179.26478,0.049995948,3.281917572
15184.26716,0.049992431,3.281609774
15189.27442,0.049992431,3.281917572
15194.27855,0.049988911,3.281917572
15199.27877,0.049992431,3.281917572
15204.28015,0.049992431,3.28222537
15209.28927,0.049992431,3.28222537
15214.29269,0.049992431,3.28222537
15219.29484,0.049992431,3.28222537
15224.30019,0.049992431,3.281917572
15229.30628,0.049988911,3.28222537
15234.3115,0.049995948,3.282533169
15239.31372,0.049995948,3.282533169
15244.32312,0.049992431,3.28222537
15249.32527,0.049992431,3.282533169
15254.33152,0.049988911,3.282533169
15259.33373,0.049992431,3.282533169
15264.34015,0.049992431,3.282840967
15269.3483,0.049992431,3.282533169
15274.35148,0.049988911,3.282533169
15279.35568,0.049992431,3.282840967
15284.35802,0.049988911,3.282533169
15289.36627,0.049988911,3.282533169
15294.37052,0.049992431,3.282840967
15299.37786,0.049992431,3.282840967
15304.37902,0.049992431,3.283148527
15309.38427,0.049992431,3.282840967
15314.38664,0.049992431,3.283148527
15319.39426,0.049988911,3.282533169
15324.39902,0.049992431,3.283148527
15329.40023,0.049992431,3.282840967
15334.40653,0.049992431,3.283148527
15339.41593,0.049988911,3.282840967
15344.42498,0.049992431,3.283148527
15349.43427,0.04998539,3.282840967
15354.44153,0.049988911,3.282840967
15359.44604,0.049995948,3.283148527
15364.45107,0.049988911,3.283148527
15369.4563,0.049988911,3.283456326
15374.46049,0.049992431,3.283456326
15379.46184,0.049988911,3.282840967
15384.46404,0.049988911,3.283148527
15389.47027,0.049992431,3.283456326
15394.47758,0.049995948,3.283456326
15399.47777,0.049992431,3.283456326
15404.48302,0.049992431,3.283456326
15409.48927,0.049992431,3.283456326
15414.49571,0.049992431,3.283456326
15419.50102,0.049992431,3.283456326
15424.50702,0.049992431,3.283456326
15429.51539,0.049992431,3.283764124
15434.51558,0.050002988,3.283764124
15439.51677,0.049992431,3.283456326
15444.524,0.049995948,3.283764124
15449.53353,0.049995948,3.283764124
15454.53474,0.049992431,3.283764124
15459.54179,0.049999468,3.284071922
15464.54412,0.049995948,3.283764124
15469.54542,0.049992431,3.283764124
15474.55052,0.049995948,3.284071922
15479.55577,0.049992431,3.283764124
15484.55699,0.049992431,3.284071922
15489.56637,0.049992431,3.284071922
15494.57463,0.049992431,3.284071922
15499.58173,0.049992431,3.284071922
15504.59001,0.049992431,3.284071922
15509.59641,0.049995948,3.284071922
15514.59666,0.049992431,3.283764124
15519.60076,0.049988911,3.284071922
15524.60207,0.049995948,3.283764124
15529.60634,0.049995948,3.284379721
15534.61553,0.049992431,3.284379721
15539.62377,0.049992431,3.284379721
15544.62535,0.049992431,3.284379721
15549.62939,0.04998539,3.284379721
15554.63851,0.049988911,3.284379721
15559.64077,0.049992431,3.284687519
15564.64636,0.049992431,3.284687519
15569.6534,0.049995948,3.284687519
15574.65753,0.049992431,3.284687519
15579.66287,0.049988911,3.284687519
15584.672,0.049988911,3.284687519
15589.67428,0.049992431,3.284687519
15594.67552,0.049992431,3.284687519
15599.67779,0.049995948,3.284995317
15604.68604,0.049988911,3.284379721
15609.68926,0.049992431,3.284687519
15614.68972,0.049995948,3.284995317
15619.69089,0.049992431,3.284687519
15624.69616,0.049992431,3.284995317
15629.70427,0.049992431,3.284995317
15634.70648,0.049992431,3.284995317
15639.70877,0.049988911,3.284995317
15644.70899,0.049995948,3.284995317
15649.71326,0.049995948,3.285303116
15654.71953,0.049992431,3.285303116
15659.7233,0.049988911,3.284687519
15664.72802,0.049995948,3.285303116
15669.73535,0.049988911,3.284995317
15674.73858,0.049974833,3.284995317
15679.744,0.049995948,3.285303116
15684.74905,0.049992431,3.285303116
15689.75623,0.049992431,3.285303116
15694.75948,0.049995948,3.285303116
15699.76691,0.049992431,3.285303116
15704.76701,0.049988911,3.285303116
15709.76747,0.049995948,3.285610914
15714.77668,0.049992431,3.285303116
15719.78176,0.049992431,3.285303116
15724.78304,0.049992431,3.285303116
15729.78823,0.049995948,3.285610914
15734.78875,0.049992431,3.285918713
15739.78875,0.049992431,3.285610914
15744.79101,0.049992431,3.285610914
15749.79626,0.04998539,3.285918713
15754.80551,0.049995948,3.285918713
15759.80576,0.049992431,3.285610914
15764.80598,0.049992431,3.285610914
15769.81127,0.049992431,3.285610914
15774.81751,0.049995948,3.285918713
15779.82676,0.049992431,3.285918713
15784.83406,0.049992431,3.285610914
15789.83534,0.049992431,3.285918713
15794.84451,0.049992431,3.285918713
15799.84575,0.049992431,3.285918713
